Time, Event, Position, Broken Parts, Spare Parts
12164033, Repair, -, 0, 2
12164548, Break, 1, 1, 1
12164561, Repair, -, 0, 2
12166089, Break, 2, 1, 1
12166107, Repair, -, 0, 2
12168832, Break, 2, 1, 1
12168844, Repair, -, 0, 2
12168954, Break, 0, 1, 1
12168974, Repair, -, 0, 2
12169081, Break, 2, 1, 1
12169093, Repair, -, 0, 2
12171633, Break, 1, 1, 1
12171650, Repair, -, 0, 2
12171885, Break, 1, 1, 1
12171902, Repair, -, 0, 2
12172247, Break, 0, 1, 1
12172258, Repair, -, 0, 2
12177534, Break, 0, 1, 1
12177550, Repair, -, 0, 2
12177586, Break, 0, 1, 1
12177601, Repair, -, 0, 2
12181502, Break, 1, 1, 1
12181521, Repair, -, 0, 2
12185516, Break, 1, 1, 1
12185530, Repair, -, 0, 2
12188830, Break, 1, 1, 1
12188844, Repair, -, 0, 2
12189937, Break, 0, 1, 1
12189955, Repair, -, 0, 2
12189992, Break, 2, 1, 1
12190011, Repair, -, 0, 2
12191620, Break, 1, 1, 1
12191635, Repair, -, 0, 2
12199431, Break, 2, 1, 1
12199442, Repair, -, 0, 2
12203683, Break, 2, 1, 1
12203699, Repair, -, 0, 2
12205818, Break, 0, 1, 1
12205834, Repair, -, 0, 2
12206065, Break, 0, 1, 1
12206077, Repair, -, 0, 2
12206285, Break, 0, 1, 1
12206303, Repair, -, 0, 2
12206552, Break, 0, 1, 1
12206567, Repair, -, 0, 2
12206717, Break, 1, 1, 1
12206732, Repair, -, 0, 2
12206897, Break, 0, 1, 1
12206917, Repair, -, 0, 2
12207634, Break, 0, 1, 1
12207649, Break, 2, 2, 0
12207651, Repair, -, 1, 1
12207667, Repair, -, 0, 2
12208434, Break, 0, 1, 1
12208446, Repair, -, 0, 2
12209127, Break, 2, 1, 1
12209142, Repair, -, 0, 2
12210924, Break, 0, 1, 1
12210935, Repair, -, 0, 2
12212500, Break, 2, 1, 1
12212519, Repair, -, 0, 2
12216440, Break, 2, 1, 1
12216453, Repair, -, 0, 2
12217280, Break, 1, 1, 1
12217299, Repair, -, 0, 2
12217865, Break, 0, 1, 1
12217885, Repair, -, 0, 2
12220042, Break, 2, 1, 1
12220057, Repair, -, 0, 2
12223720, Break, 0, 1, 1
12223736, Repair, -, 0, 2
12223993, Break, 0, 1, 1
12224004, Repair, -, 0, 2
12224189, Break, 1, 1, 1
12224200, Repair, -, 0, 2
12226398, Break, 2, 1, 1
12226418, Repair, -, 0, 2
12226991, Break, 0, 1, 1
12227006, Repair, -, 0, 2
12228776, Break, 0, 1, 1
12228789, Repair, -, 0, 2
12229578, Break, 1, 1, 1
12229591, Repair, -, 0, 2
12230078, Break, 1, 1, 1
12230097, Repair, -, 0, 2
12230790, Break, 0, 1, 1
12230802, Repair, -, 0, 2
12231856, Break, 0, 1, 1
12231875, Repair, -, 0, 2
12232519, Break, 2, 1, 1
12232534, Repair, -, 0, 2
12232618, Break, 2, 1, 1
12232631, Repair, -, 0, 2
12233464, Break, 0, 1, 1
12233475, Repair, -, 0, 2
12233533, Break, 1, 1, 1
12233552, Repair, -, 0, 2
12233911, Break, 1, 1, 1
12233924, Repair, -, 0, 2
12235844, Break, 1, 1, 1
12235858, Repair, -, 0, 2
12235885, Break, 2, 1, 1
12235900, Repair, -, 0, 2
12239820, Break, 1, 1, 1
12239837, Repair, -, 0, 2
12241082, Break, 1, 1, 1
12241093, Repair, -, 0, 2
12241152, Break, 0, 1, 1
12241171, Repair, -, 0, 2
12243615, Break, 1, 1, 1
12243633, Repair, -, 0, 2
12244711, Break, 0, 1, 1
12244728, Repair, -, 0, 2
12245042, Break, 0, 1, 1
12245056, Repair, -, 0, 2
12245069, Break, 2, 1, 1
12245085, Repair, -, 0, 2
12245831, Break, 1, 1, 1
12245847, Repair, -, 0, 2
12247484, Break, 0, 1, 1
12247497, Repair, -, 0, 2
12250257, Break, 1, 1, 1
12250277, Repair, -, 0, 2
12252761, Break, 0, 1, 1
12252777, Break, 1, 2, 0
12252777, Repair, -, 1, 1
12252791, Repair, -, 0, 2
12252867, Break, 1, 1, 1
12252873, Break, 0, 2, 0
12252878, Repair, -, 1, 1
12252892, Repair, -, 0, 2
12253077, Break, 2, 1, 1
12253092, Repair, -, 0, 2
12253249, Break, 1, 1, 1
12253260, Repair, -, 0, 2
12254479, Break, 0, 1, 1
12254492, Repair, -, 0, 2
12255141, Break, 2, 1, 1
12255153, Repair, -, 0, 2
12255241, Break, 1, 1, 1
12255256, Repair, -, 0, 2
12255270, Break, 0, 1, 1
12255290, Repair, -, 0, 2
12256667, Break, 1, 1, 1
12256686, Repair, -, 0, 2
12256881, Break, 1, 1, 1
12256893, Repair, -, 0, 2
12258420, Break, 1, 1, 1
12258439, Repair, -, 0, 2
12259938, Break, 1, 1, 1
12259956, Repair, -, 0, 2
12261225, Break, 1, 1, 1
12261239, Repair, -, 0, 2
12263848, Break, 0, 1, 1
12263868, Repair, -, 0, 2
12264267, Break, 1, 1, 1
12264286, Repair, -, 0, 2
12265508, Break, 1, 1, 1
12265519, Repair, -, 0, 2
12266729, Break, 0, 1, 1
12266748, Repair, -, 0, 2
12266806, Break, 0, 1, 1
12266818, Repair, -, 0, 2
12268249, Break, 2, 1, 1
12268263, Repair, -, 0, 2
12268490, Break, 0, 1, 1
12268508, Repair, -, 0, 2
12269039, Break, 1, 1, 1
12269057, Repair, -, 0, 2
12271166, Break, 0, 1, 1
12271181, Repair, -, 0, 2
12273822, Break, 0, 1, 1
12273841, Repair, -, 0, 2
12274143, Break, 0, 1, 1
12274157, Repair, -, 0, 2
12275508, Break, 0, 1, 1
12275520, Repair, -, 0, 2
12275793, Break, 1, 1, 1
12275811, Repair, -, 0, 2
12275857, Break, 0, 1, 1
12275875, Repair, -, 0, 2
12279256, Break, 2, 1, 1
12279268, Repair, -, 0, 2
12280781, Break, 1, 1, 1
12280799, Repair, -, 0, 2
12281789, Break, 2, 1, 1
12281804, Repair, -, 0, 2
12282728, Break, 1, 1, 1
12282742, Repair, -, 0, 2
12285391, Break, 0, 1, 1
12285409, Repair, -, 0, 2
12285932, Break, 1, 1, 1
12285943, Repair, -, 0, 2
12291521, Break, 1, 1, 1
12291533, Repair, -, 0, 2
12293140, Break, 2, 1, 1
12293154, Repair, -, 0, 2
12294761, Break, 1, 1, 1
12294777, Repair, -, 0, 2
12295279, Break, 2, 1, 1
12295290, Repair, -, 0, 2
12295312, Break, 0, 1, 1
12295330, Repair, -, 0, 2
12295843, Break, 0, 1, 1
12295861, Repair, -, 0, 2
12296889, Break, 0, 1, 1
12296909, Repair, -, 0, 2
12299072, Break, 0, 1, 1
12299092, Repair, -, 0, 2
12300309, Break, 1, 1, 1
12300320, Repair, -, 0, 2
12300737, Break, 0, 1, 1
12300749, Repair, -, 0, 2
12307599, Break, 2, 1, 1
12307614, Repair, -, 0, 2
12308247, Break, 1, 1, 1
12308259, Repair, -, 0, 2
12308840, Break, 2, 1, 1
12308853, Repair, -, 0, 2
12309767, Break, 1, 1, 1
12309786, Repair, -, 0, 2
12310040, Break, 1, 1, 1
12310054, Repair, -, 0, 2
12310107, Break, 2, 1, 1
12310127, Repair, -, 0, 2
12310648, Break, 1, 1, 1
12310662, Repair, -, 0, 2
12311074, Break, 1, 1, 1
12311093, Repair, -, 0, 2
12311678, Break, 2, 1, 1
12311698, Repair, -, 0, 2
12313753, Break, 0, 1, 1
12313773, Repair, -, 0, 2
12315957, Break, 0, 1, 1
12315977, Repair, -, 0, 2
12316024, Break, 1, 1, 1
12316037, Repair, -, 0, 2
12317616, Break, 2, 1, 1
12317629, Repair, -, 0, 2
12317694, Break, 1, 1, 1
12317707, Repair, -, 0, 2
12318772, Break, 1, 1, 1
12318789, Repair, -, 0, 2
12319171, Break, 1, 1, 1
12319183, Break, 0, 2, 0
12319191, Repair, -, 1, 1
12319208, Repair, -, 0, 2
12319971, Break, 2, 1, 1
12319990, Repair, -, 0, 2
12320663, Break, 2, 1, 1
12320682, Repair, -, 0, 2
12322342, Break, 0, 1, 1
12322362, Repair, -, 0, 2
12323487, Break, 1, 1, 1
12323504, Repair, -, 0, 2
12326618, Break, 1, 1, 1
12326632, Repair, -, 0, 2
12326914, Break, 2, 1, 1
12326925, Repair, -, 0, 2
12329408, Break, 2, 1, 1
12329419, Repair, -, 0, 2
12330525, Break, 2, 1, 1
12330542, Repair, -, 0, 2
12331721, Break, 2, 1, 1
12331740, Repair, -, 0, 2
12334004, Break, 1, 1, 1
12334018, Repair, -, 0, 2
12334183, Break, 2, 1, 1
12334202, Repair, -, 0, 2
12336929, Break, 2, 1, 1
12336947, Repair, -, 0, 2
12337754, Break, 1, 1, 1
12337773, Repair, -, 0, 2
12338185, Break, 1, 1, 1
12338198, Repair, -, 0, 2
12338303, Break, 0, 1, 1
12338322, Repair, -, 0, 2
12342073, Break, 0, 1, 1
12342090, Repair, -, 0, 2
12342698, Break, 2, 1, 1
12342712, Repair, -, 0, 2
12344257, Break, 0, 1, 1
12344270, Repair, -, 0, 2
12344996, Break, 0, 1, 1
12345010, Repair, -, 0, 2
12345411, Break, 2, 1, 1
12345424, Repair, -, 0, 2
12348122, Break, 2, 1, 1
12348137, Repair, -, 0, 2
12348851, Break, 1, 1, 1
12348865, Repair, -, 0, 2
12349981, Break, 0, 1, 1
12349992, Repair, -, 0, 2
12350560, Break, 0, 1, 1
12350572, Repair, -, 0, 2
12351280, Break, 0, 1, 1
12351297, Repair, -, 0, 2
12351653, Break, 0, 1, 1
12351671, Repair, -, 0, 2
12355117, Break, 1, 1, 1
12355136, Repair, -, 0, 2
12355518, Break, 2, 1, 1
12355533, Repair, -, 0, 2
12356824, Break, 2, 1, 1
12356837, Repair, -, 0, 2
12362513, Break, 0, 1, 1
12362526, Repair, -, 0, 2
12362690, Break, 2, 1, 1
12362703, Repair, -, 0, 2
12362949, Break, 2, 1, 1
12362966, Repair, -, 0, 2
12363771, Break, 0, 1, 1
12363784, Repair, -, 0, 2
12365795, Break, 2, 1, 1
12365814, Repair, -, 0, 2
12370243, Break, 0, 1, 1
12370259, Repair, -, 0, 2
12370982, Break, 2, 1, 1
12370995, Repair, -, 0, 2
12371043, Break, 1, 1, 1
12371055, Repair, -, 0, 2
12372673, Break, 0, 1, 1
12372688, Repair, -, 0, 2
12373099, Break, 0, 1, 1
12373116, Repair, -, 0, 2
12374689, Break, 2, 1, 1
12374702, Repair, -, 0, 2
12376301, Break, 1, 1, 1
12376312, Repair, -, 0, 2
12380129, Break, 1, 1, 1
12380145, Repair, -, 0, 2
12380968, Break, 1, 1, 1
12380981, Repair, -, 0, 2
12382593, Break, 1, 1, 1
12382604, Repair, -, 0, 2
12383106, Break, 0, 1, 1
12383124, Repair, -, 0, 2
12384020, Break, 2, 1, 1
12384036, Repair, -, 0, 2
12385047, Break, 0, 1, 1
12385063, Repair, -, 0, 2
12388683, Break, 1, 1, 1
12388695, Repair, -, 0, 2
12389623, Break, 1, 1, 1
12389642, Repair, -, 0, 2
12391244, Break, 2, 1, 1
12391261, Repair, -, 0, 2
12392148, Break, 0, 1, 1
12392164, Repair, -, 0, 2
12392495, Break, 0, 1, 1
12392510, Repair, -, 0, 2
12392519, Break, 0, 1, 1
12392533, Repair, -, 0, 2
12393809, Break, 2, 1, 1
12393827, Repair, -, 0, 2
12394768, Break, 1, 1, 1
12394780, Repair, -, 0, 2
12397839, Break, 2, 1, 1
12397852, Repair, -, 0, 2
12398322, Break, 2, 1, 1
12398335, Repair, -, 0, 2
12399221, Break, 2, 1, 1
12399241, Repair, -, 0, 2
12399581, Break, 2, 1, 1
12399596, Repair, -, 0, 2
12400848, Break, 1, 1, 1
12400868, Repair, -, 0, 2
12406013, Break, 0, 1, 1
12406025, Repair, -, 0, 2
12408576, Break, 2, 1, 1
12408593, Repair, -, 0, 2
12408596, Break, 1, 1, 1
12408613, Repair, -, 0, 2
12410446, Break, 2, 1, 1
12410461, Repair, -, 0, 2
12411099, Break, 2, 1, 1
12411119, Repair, -, 0, 2
12412680, Break, 0, 1, 1
12412698, Repair, -, 0, 2
12413639, Break, 2, 1, 1
12413651, Repair, -, 0, 2
12414216, Break, 2, 1, 1
12414235, Repair, -, 0, 2
12416615, Break, 2, 1, 1
12416628, Repair, -, 0, 2
12418319, Break, 1, 1, 1
12418336, Repair, -, 0, 2
12421387, Break, 2, 1, 1
12421402, Repair, -, 0, 2
12424669, Break, 0, 1, 1
12424681, Repair, -, 0, 2
12426367, Break, 1, 1, 1
12426385, Repair, -, 0, 2
12427079, Break, 1, 1, 1
12427091, Repair, -, 0, 2
12427416, Break, 2, 1, 1
12427434, Repair, -, 0, 2
12430965, Break, 0, 1, 1
12430977, Repair, -, 0, 2
12435798, Break, 0, 1, 1
12435809, Repair, -, 0, 2
12436503, Break, 0, 1, 1
12436515, Repair, -, 0, 2
12442172, Break, 2, 1, 1
12442189, Repair, -, 0, 2
12445729, Break, 2, 1, 1
12445748, Repair, -, 0, 2
12446393, Break, 0, 1, 1
12446411, Repair, -, 0, 2
12447649, Break, 2, 1, 1
12447660, Repair, -, 0, 2
12448104, Break, 1, 1, 1
12448116, Repair, -, 0, 2
12449030, Break, 1, 1, 1
12449041, Repair, -, 0, 2
12449530, Break, 2, 1, 1
12449541, Repair, -, 0, 2
12450703, Break, 2, 1, 1
12450723, Repair, -, 0, 2
12452872, Break, 0, 1, 1
12452883, Repair, -, 0, 2
12452935, Break, 0, 1, 1
12452947, Repair, -, 0, 2
12453263, Break, 2, 1, 1
12453280, Repair, -, 0, 2
12454365, Break, 0, 1, 1
12454384, Repair, -, 0, 2
12456333, Break, 1, 1, 1
12456350, Repair, -, 0, 2
12457428, Break, 0, 1, 1
12457439, Repair, -, 0, 2
12458160, Break, 1, 1, 1
12458178, Repair, -, 0, 2
12458445, Break, 2, 1, 1
12458463, Repair, -, 0, 2
12460802, Break, 2, 1, 1
12460818, Repair, -, 0, 2
12462759, Break, 1, 1, 1
12462774, Repair, -, 0, 2
12464631, Break, 0, 1, 1
12464644, Repair, -, 0, 2
12466123, Break, 0, 1, 1
12466136, Repair, -, 0, 2
12468272, Break, 0, 1, 1
12468290, Repair, -, 0, 2
12468602, Break, 0, 1, 1
12468615, Repair, -, 0, 2
12468744, Break, 0, 1, 1
12468761, Repair, -, 0, 2
12468988, Break, 2, 1, 1
12469008, Repair, -, 0, 2
12471343, Break, 1, 1, 1
12471362, Repair, -, 0, 2
12471563, Break, 0, 1, 1
12471583, Repair, -, 0, 2
12473384, Break, 1, 1, 1
12473403, Repair, -, 0, 2
12474851, Break, 1, 1, 1
12474868, Repair, -, 0, 2
12475425, Break, 2, 1, 1
12475442, Repair, -, 0, 2
12477115, Break, 2, 1, 1
12477129, Repair, -, 0, 2
12477541, Break, 0, 1, 1
12477558, Repair, -, 0, 2
12478015, Break, 0, 1, 1
12478032, Repair, -, 0, 2
12479179, Break, 0, 1, 1
12479190, Repair, -, 0, 2
12479352, Break, 2, 1, 1
12479363, Repair, -, 0, 2
12481960, Break, 0, 1, 1
12481980, Repair, -, 0, 2
12482977, Break, 2, 1, 1
12482995, Repair, -, 0, 2
12483033, Break, 2, 1, 1
12483049, Repair, -, 0, 2
12487042, Break, 2, 1, 1
12487057, Repair, -, 0, 2
12487099, Break, 1, 1, 1
12487118, Repair, -, 0, 2
12488210, Break, 2, 1, 1
12488225, Repair, -, 0, 2
12488357, Break, 0, 1, 1
12488370, Repair, -, 0, 2
12488465, Break, 2, 1, 1
12488483, Repair, -, 0, 2
12489009, Break, 2, 1, 1
12489020, Repair, -, 0, 2
12489713, Break, 2, 1, 1
12489732, Repair, -, 0, 2
12490060, Break, 2, 1, 1
12490076, Repair, -, 0, 2
12490688, Break, 1, 1, 1
12490708, Repair, -, 0, 2
12491438, Break, 0, 1, 1
12491451, Repair, -, 0, 2
12492882, Break, 0, 1, 1
12492902, Repair, -, 0, 2
12494955, Break, 1, 1, 1
12494970, Repair, -, 0, 2
12496494, Break, 0, 1, 1
12496510, Repair, -, 0, 2
12496764, Break, 0, 1, 1
12496784, Repair, -, 0, 2
12496941, Break, 0, 1, 1
12496957, Repair, -, 0, 2
12499249, Break, 0, 1, 1
12499263, Repair, -, 0, 2
12500545, Break, 0, 1, 1
12500562, Repair, -, 0, 2
12501072, Break, 1, 1, 1
12501086, Repair, -, 0, 2
12503402, Break, 2, 1, 1
12503422, Repair, -, 0, 2
12503636, Break, 1, 1, 1
12503652, Repair, -, 0, 2
12505473, Break, 2, 1, 1
12505484, Repair, -, 0, 2
12505772, Break, 0, 1, 1
12505791, Repair, -, 0, 2
12506163, Break, 2, 1, 1
12506177, Repair, -, 0, 2
12512227, Break, 2, 1, 1
12512241, Repair, -, 0, 2
12520015, Break, 0, 1, 1
12520029, Repair, -, 0, 2
12523120, Break, 2, 1, 1
12523131, Repair, -, 0, 2
12524171, Break, 2, 1, 1
12524184, Repair, -, 0, 2
12524474, Break, 1, 1, 1
12524490, Repair, -, 0, 2
12526667, Break, 0, 1, 1
12526678, Repair, -, 0, 2
12527152, Break, 0, 1, 1
12527171, Repair, -, 0, 2
12530753, Break, 1, 1, 1
12530764, Repair, -, 0, 2
12531161, Break, 0, 1, 1
12531176, Repair, -, 0, 2
12532149, Break, 0, 1, 1
12532167, Repair, -, 0, 2
12534013, Break, 1, 1, 1
12534030, Repair, -, 0, 2
12535842, Break, 1, 1, 1
12535857, Repair, -, 0, 2
12537025, Break, 2, 1, 1
12537036, Repair, -, 0, 2
12538690, Break, 2, 1, 1
12538703, Repair, -, 0, 2
12539252, Break, 0, 1, 1
12539264, Repair, -, 0, 2
12539906, Break, 2, 1, 1
12539919, Repair, -, 0, 2
12540413, Break, 0, 1, 1
12540428, Repair, -, 0, 2
12541719, Break, 1, 1, 1
12541734, Repair, -, 0, 2
12543846, Break, 0, 1, 1
12543862, Repair, -, 0, 2
12544974, Break, 2, 1, 1
12544987, Repair, -, 0, 2
12545181, Break, 0, 1, 1
12545194, Repair, -, 0, 2
12545836, Break, 2, 1, 1
12545851, Repair, -, 0, 2
12546084, Break, 0, 1, 1
12546104, Repair, -, 0, 2
12547388, Break, 1, 1, 1
12547408, Repair, -, 0, 2
12549462, Break, 1, 1, 1
12549478, Repair, -, 0, 2
12550322, Break, 0, 1, 1
12550341, Repair, -, 0, 2
12550620, Break, 1, 1, 1
12550638, Repair, -, 0, 2
12551620, Break, 0, 1, 1
12551632, Repair, -, 0, 2
12553624, Break, 1, 1, 1
12553638, Repair, -, 0, 2
12553914, Break, 1, 1, 1
12553931, Repair, -, 0, 2
12556688, Break, 2, 1, 1
12556702, Repair, -, 0, 2
12557478, Break, 1, 1, 1
12557491, Repair, -, 0, 2
12558030, Break, 0, 1, 1
12558048, Repair, -, 0, 2
12558574, Break, 2, 1, 1
12558586, Repair, -, 0, 2
12560852, Break, 1, 1, 1
12560867, Repair, -, 0, 2
12561054, Break, 2, 1, 1
12561071, Repair, -, 0, 2
12563868, Break, 0, 1, 1
12563879, Repair, -, 0, 2
12564352, Break, 0, 1, 1
12564372, Repair, -, 0, 2
12564808, Break, 1, 1, 1
12564819, Repair, -, 0, 2
12566744, Break, 1, 1, 1
12566761, Repair, -, 0, 2
12569076, Break, 2, 1, 1
12569094, Repair, -, 0, 2
12571545, Break, 2, 1, 1
12571564, Repair, -, 0, 2
12572072, Break, 1, 1, 1
12572089, Repair, -, 0, 2
12572813, Break, 2, 1, 1
12572830, Repair, -, 0, 2
12573211, Break, 2, 1, 1
12573227, Repair, -, 0, 2
12575211, Break, 0, 1, 1
12575225, Repair, -, 0, 2
12576825, Break, 1, 1, 1
12576838, Repair, -, 0, 2
12577324, Break, 0, 1, 1
12577343, Repair, -, 0, 2
12578365, Break, 1, 1, 1
12578378, Repair, -, 0, 2
12581940, Break, 1, 1, 1
12581953, Repair, -, 0, 2
12582281, Break, 1, 1, 1
12582297, Repair, -, 0, 2
12582660, Break, 0, 1, 1
12582678, Repair, -, 0, 2
12583242, Break, 0, 1, 1
12583260, Repair, -, 0, 2
12585282, Break, 1, 1, 1
12585302, Repair, -, 0, 2
12586541, Break, 0, 1, 1
12586553, Repair, -, 0, 2
12587332, Break, 2, 1, 1
12587346, Repair, -, 0, 2
12589204, Break, 2, 1, 1
12589224, Repair, -, 0, 2
12589401, Break, 2, 1, 1
12589419, Repair, -, 0, 2
12590062, Break, 2, 1, 1
12590082, Repair, -, 0, 2
12594028, Break, 0, 1, 1
12594047, Repair, -, 0, 2
12595755, Break, 0, 1, 1
12595772, Repair, -, 0, 2
12597144, Break, 0, 1, 1
12597158, Repair, -, 0, 2
12597767, Break, 0, 1, 1
12597778, Repair, -, 0, 2
12599094, Break, 1, 1, 1
12599106, Repair, -, 0, 2
12600045, Break, 2, 1, 1
12600061, Repair, -, 0, 2
12600766, Break, 1, 1, 1
12600785, Repair, -, 0, 2
12601628, Break, 0, 1, 1
12601639, Repair, -, 0, 2
12602199, Break, 0, 1, 1
12602212, Repair, -, 0, 2
12602498, Break, 2, 1, 1
12602514, Repair, -, 0, 2
12603050, Break, 1, 1, 1
12603065, Repair, -, 0, 2
12603980, Break, 2, 1, 1
12603997, Repair, -, 0, 2
12603998, Break, 2, 1, 1
12604012, Repair, -, 0, 2
12606692, Break, 1, 1, 1
12606709, Repair, -, 0, 2
12609560, Break, 1, 1, 1
12609580, Repair, -, 0, 2
12613284, Break, 0, 1, 1
12613296, Repair, -, 0, 2
12613887, Break, 0, 1, 1
12613907, Repair, -, 0, 2
12615153, Break, 0, 1, 1
12615166, Repair, -, 0, 2
12615831, Break, 2, 1, 1
12615850, Repair, -, 0, 2
12616636, Break, 2, 1, 1
12616654, Repair, -, 0, 2
12616875, Break, 2, 1, 1
12616891, Repair, -, 0, 2
12617101, Break, 2, 1, 1
12617119, Repair, -, 0, 2
12620664, Break, 2, 1, 1
12620683, Repair, -, 0, 2
12621459, Break, 0, 1, 1
12621475, Repair, -, 0, 2
12621614, Break, 2, 1, 1
12621629, Repair, -, 0, 2
12623472, Break, 0, 1, 1
12623490, Repair, -, 0, 2
12623680, Break, 2, 1, 1
12623695, Repair, -, 0, 2
12623840, Break, 0, 1, 1
12623853, Repair, -, 0, 2
12624086, Break, 2, 1, 1
12624102, Repair, -, 0, 2
12624131, Break, 0, 1, 1
12624146, Repair, -, 0, 2
12626440, Break, 1, 1, 1
12626460, Repair, -, 0, 2
12627067, Break, 0, 1, 1
12627080, Repair, -, 0, 2
12631571, Break, 1, 1, 1
12631582, Repair, -, 0, 2
12632965, Break, 0, 1, 1
12632980, Repair, -, 0, 2
12635710, Break, 1, 1, 1
12635722, Repair, -, 0, 2
12636125, Break, 2, 1, 1
12636142, Repair, -, 0, 2
12638237, Break, 0, 1, 1
12638248, Repair, -, 0, 2
12638571, Break, 0, 1, 1
12638575, Break, 2, 2, 0
12638583, Repair, -, 1, 1
12638600, Repair, -, 0, 2
12639388, Break, 2, 1, 1
12639407, Repair, -, 0, 2
12640621, Break, 1, 1, 1
12640639, Repair, -, 0, 2
12641479, Break, 1, 1, 1
12641493, Repair, -, 0, 2
12645059, Break, 0, 1, 1
12645076, Repair, -, 0, 2
12646015, Break, 0, 1, 1
12646030, Repair, -, 0, 2
12646076, Break, 1, 1, 1
12646089, Repair, -, 0, 2
12646098, Break, 0, 1, 1
12646115, Repair, -, 0, 2
12647519, Break, 0, 1, 1
12647539, Repair, -, 0, 2
12647729, Break, 0, 1, 1
12647744, Repair, -, 0, 2
12648352, Break, 2, 1, 1
12648367, Repair, -, 0, 2
12649322, Break, 1, 1, 1
12649341, Repair, -, 0, 2
12650218, Break, 2, 1, 1
12650236, Repair, -, 0, 2
12650385, Break, 1, 1, 1
12650398, Repair, -, 0, 2
12652332, Break, 0, 1, 1
12652343, Repair, -, 0, 2
12652934, Break, 0, 1, 1
12652953, Repair, -, 0, 2
12654099, Break, 2, 1, 1
12654111, Repair, -, 0, 2
12656506, Break, 2, 1, 1
12656520, Repair, -, 0, 2
12660342, Break, 0, 1, 1
12660354, Repair, -, 0, 2
12661112, Break, 1, 1, 1
12661127, Repair, -, 0, 2
12661169, Break, 2, 1, 1
12661180, Repair, -, 0, 2
12661379, Break, 0, 1, 1
12661391, Repair, -, 0, 2
12661662, Break, 0, 1, 1
12661681, Repair, -, 0, 2
12662171, Break, 0, 1, 1
12662187, Repair, -, 0, 2
12665517, Break, 2, 1, 1
12665532, Repair, -, 0, 2
12665542, Break, 1, 1, 1
12665556, Repair, -, 0, 2
12665608, Break, 1, 1, 1
12665620, Repair, -, 0, 2
12666259, Break, 0, 1, 1
12666276, Repair, -, 0, 2
12666810, Break, 2, 1, 1
12666824, Repair, -, 0, 2
12670131, Break, 1, 1, 1
12670147, Repair, -, 0, 2
12670687, Break, 0, 1, 1
12670701, Repair, -, 0, 2
12671811, Break, 0, 1, 1
12671829, Repair, -, 0, 2
12671927, Break, 1, 1, 1
12671947, Repair, -, 0, 2
12674972, Break, 2, 1, 1
12674985, Repair, -, 0, 2
12675345, Break, 1, 1, 1
12675361, Repair, -, 0, 2
12678445, Break, 2, 1, 1
12678460, Repair, -, 0, 2
12682235, Break, 0, 1, 1
12682246, Repair, -, 0, 2
12682284, Break, 2, 1, 1
12682299, Repair, -, 0, 2
12682632, Break, 2, 1, 1
12682650, Repair, -, 0, 2
12683639, Break, 0, 1, 1
12683650, Repair, -, 0, 2
12683769, Break, 2, 1, 1
12683789, Repair, -, 0, 2
12687785, Break, 1, 1, 1
12687803, Repair, -, 0, 2
12688212, Break, 1, 1, 1
12688226, Repair, -, 0, 2
12690935, Break, 0, 1, 1
12690955, Repair, -, 0, 2
12695986, Break, 1, 1, 1
12696001, Repair, -, 0, 2
12696604, Break, 1, 1, 1
12696617, Repair, -, 0, 2
12696935, Break, 1, 1, 1
12696952, Repair, -, 0, 2
12697899, Break, 0, 1, 1
12697910, Repair, -, 0, 2
12698576, Break, 1, 1, 1
12698593, Repair, -, 0, 2
12699897, Break, 2, 1, 1
12699913, Repair, -, 0, 2
12700507, Break, 2, 1, 1
12700525, Repair, -, 0, 2
12700817, Break, 1, 1, 1
12700835, Repair, -, 0, 2
12701365, Break, 1, 1, 1
12701380, Repair, -, 0, 2
12701445, Break, 1, 1, 1
12701456, Repair, -, 0, 2
12708669, Break, 0, 1, 1
12708686, Repair, -, 0, 2
12708762, Break, 2, 1, 1
12708781, Repair, -, 0, 2
12710269, Break, 1, 1, 1
12710280, Repair, -, 0, 2
12711228, Break, 2, 1, 1
12711243, Repair, -, 0, 2
12713125, Break, 0, 1, 1
12713138, Repair, -, 0, 2
12713426, Break, 0, 1, 1
12713446, Repair, -, 0, 2
12713490, Break, 1, 1, 1
12713509, Repair, -, 0, 2
12714349, Break, 0, 1, 1
12714363, Repair, -, 0, 2
12720243, Break, 1, 1, 1
12720258, Repair, -, 0, 2
12722597, Break, 0, 1, 1
12722610, Repair, -, 0, 2
12728186, Break, 2, 1, 1
12728203, Repair, -, 0, 2
12729234, Break, 2, 1, 1
12729249, Repair, -, 0, 2
12729627, Break, 0, 1, 1
12729641, Repair, -, 0, 2
12732206, Break, 2, 1, 1
12732220, Repair, -, 0, 2
12732825, Break, 0, 1, 1
12732844, Repair, -, 0, 2
12734778, Break, 1, 1, 1
12734795, Repair, -, 0, 2
12734880, Break, 2, 1, 1
12734895, Repair, -, 0, 2
12736390, Break, 1, 1, 1
12736403, Repair, -, 0, 2
12736785, Break, 2, 1, 1
12736796, Break, 0, 2, 0
12736799, Repair, -, 1, 1
12736818, Repair, -, 0, 2
12739432, Break, 1, 1, 1
12739446, Repair, -, 0, 2
12740693, Break, 1, 1, 1
12740712, Repair, -, 0, 2
12743423, Break, 0, 1, 1
12743443, Repair, -, 0, 2
12744037, Break, 0, 1, 1
12744056, Repair, -, 0, 2
